Make,Model,Model Year,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Clear,Snow,Cloudy,Fog/Smoke,Rain,Severe Wind,Injuries,Passengers Belted
Ford,Fusion,2019,March 2022,12:50,Miami,FL ,Intersection,Wet,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
Toyota,Highlander,2016,March 2022,08:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Hyundai,Kona EV,2019,March 2022,11:30,Tustin,CA ,Street,Wet,"Other, see Narrative",45.0,Daylight,0,0,1,0,1,0,0,1
Ford,Fusion,2019,March 2022,12:50,Miami,FL ,Intersection,Wet,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,14:53,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Jeep,Grand Cherokee,2022,April 2022,03:30,Saint Clair,MI ,Unknown,Dry,No Unusual Conditions,55.0,Dark - Unknown Lighting,1,0,0,0,0,0,0,1
Cruise,AV,2020,March 2022,12:26,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,March 2022,11:07,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,02:27,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,18:29,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,March 2022,12:26,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,April 2022,19:55,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jeep,Grand Cherokee,2022,April 2022,03:30,Saint Clair,MI ,Unknown,Dry,No Unusual Conditions,55.0,Dark - Unknown Lighting,1,0,0,0,0,0,0,1
Cruise,AV,2020,March 2022,02:07,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,March 2022,01:16,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,March 2022,14:57,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,1,1
Cruise,AV,2020,March 2022,02:07,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,March 2022,13:24,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,1,1
Cruise,AV,2022,March 2022,13:24,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,1,1
Jaguar,I-Pace,2021,April 2022,02:27,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,March 2022,11:07,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,March 2022,15:00,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,15.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,March 2022,01:16,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,0,0,0,0,0,0,0,1
Cruise,AV,2020,March 2022,02:07,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,March 2022,02:07,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,March 2022,14:57,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,1,1
Cruise,AV,2022,March 2022,13:24,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,1,1
Cruise,AV,2022,March 2022,13:24,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,1,1
Toyota,Highlander,2016,March 2022,15:00,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,15.0,Daylight,1,0,0,0,0,0,1,1
Ford,Escape,2020,March 2022,12:39,Coral Gables,FL ,Traffic Circle,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Mercedes-Benz,EQS 450 4Matic,9999,March 2022,08:50,Los Angeles,CA ,Parking Lot,Dry,"Other, see Narrative",5.0,Daylight,1,0,0,0,0,0,1,0
Ford,Escape,2020,March 2022,12:39,Coral Gables,FL ,Traffic Circle,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,March 2022,21:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,13:00,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,00:49,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,19:45,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,15:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,15:05,San Francisco,CA ,Street,Dry,"Other, see Narrative",25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,08:44,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,February 2022,08:51,Washington DC,DC ,Street,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Toyota,Highlander,2016,February 2022,20:55,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,February 2022,00:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Ford,Fusion,2019,February 2022,08:51,Washington DC,DC ,Street,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Cruise,AV,2020,February 2022,00:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Ford,Escape,2020,March 2022,12:39,Coral Gables,FL ,Traffic Circle,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Ford,Escape,2020,March 2022,12:39,Coral Gables,FL ,Traffic Circle,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
EQS,450 4matic,9999,March 2022,08:50,Los Angeles,CA ,Parking Lot,Unknown,Unknown,,Unknown,0,0,0,0,0,0,1,1
EQS,450 4matic,9999,March 2022,08:50,Los Angelas,CA ,Parking Lot,Unknown,Unknown,,Unknown,0,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,March 2022,21:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,0,1
Mercedes-Benz,EQS 450 4Matic,9999,March 2022,08:50,Los Angeles,CA ,Parking Lot,Dry,"Other, see Narrative",5.0,Daylight,1,0,0,0,0,0,1,0
Peterbilt,579 Epiq,2022,February 2022,10:30,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,17:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2022,February 2022,10:30,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,17:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,02:04,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,06:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,14:24,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,09:00,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,January 2022,08:55,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,January 2022,13:10,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,January 2022,13:10,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Peterbilt,579 Epiq,2022,February 2022,10:30,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2022,17:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,February 2022,08:40,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,January 2022,20:40,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Ford,Escape,2020,January 2022,12:22,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Ford,Escape,2020,January 2022,12:22,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,January 2022,13:10,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,January 2022,13:10,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,January 2022,03:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,January 2022,03:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,02:11,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,20:40,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,17:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,17:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Ford,Escape,2020,January 2022,12:22,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Ford,Escape,2020,January 2022,12:22,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,January 2022,03:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,January 2022,03:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,January 2022,03:56,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,02:11,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,17:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2022,17:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,12:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,10:47,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,December 2021,22:15,Las Vegas,NV ,Traffic Circle,Wet,No Unusual Conditions,,Dark - Lighted,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,10:47,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,12:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Cruise,AV,2020,December 2021,16:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,November 2021,07:44,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,December 2021,17:22,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,December 2021,18:41,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,1,0,0,1
Cruise,AV,2020,November 2021,07:44,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,December 2021,17:22,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,December 2021,16:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,December 2021,18:41,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,1,0,0,1
Jaguar,I-Pace,2021,December 2021,10:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,10:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,10:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,10:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,01:50,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,13:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,11:11,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,November 2021,18:47,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Hyundai,Kona EV,2021,October 2021,10:50,Fremont,CA ,Street,Dry,No Unusual Conditions,40.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,November 2021,18:47,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,11:11,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,13:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,01:50,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Hyundai,Kona EV,2021,October 2021,,Fremont,CA ,Unknown,Unknown,Unknown,,Unknown,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,16:30,San Francisco,CA ,Street,Unknown,No Unusual Conditions,25.0,Daylight,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,18:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2021,16:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Chevrolet,Bolt,2020,November 2021,15:05,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,18:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,20:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,December 2021,16:30,San Francisco,CA ,Street,Unknown,No Unusual Conditions,25.0,Daylight,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,00:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,December 2021,16:30,San Francisco,CA ,Street,Unknown,No Unusual Conditions,25.0,Daylight,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,00:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,November 2021,18:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,20:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,November 2021,20:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,November 2021,18:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Hyundai,Kona EV,2021,October 2021,10:50,Fremont,CA ,Street,Dry,No Unusual Conditions,40.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,02:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,00:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Hyundai,Kona EV,2021,October 2021,,Fremont,CA ,Unknown,Unknown,Unknown,,Unknown,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,02:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,00:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,1,1
Chevrolet,Bolt,2020,November 2021,16:49,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Hyundai,Kona EV,2021,October 2021,,Fremont,CA ,Unknown,Unknown,Unknown,,Unknown,0,0,0,0,0,0,0,1
Hyundai,Kona EV,2021,October 2021,10:50,Fremont,CA ,Street,Dry,No Unusual Conditions,40.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,02:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,02:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,16:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,16:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,21:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,12:57,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,18:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,October 2021,13:48,Mesa,AZ ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,October 2021,12:57,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,October 2021,15:05,San Francisco,CA ,Intersection,Unknown,No Unusual Conditions,25.0,Daylight,1,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,21:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,18:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Chevrolet,Bolt,2020,October 2021,01:56,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Ford,Escape,2020,October 2021,14:25,Palo Alto,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
EZ10,GEN2,2018,October 2021,08:23,Golden,CO ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,0
EZ10,GEN2,2018,October 2021,15:15,Golden,CO ,Street,Dry,No Unusual Conditions,9.0,Daylight,1,0,0,0,0,0,0,0
Nissan,Leaf SL,2019,November 2021,15:27,San Jose,CA ,Highway / Freeway,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
,,9999,,,,,,,,,,0,0,0,0,0,0,0,1
Ford,Escape,2020,October 2021,14:25,Palo Alto,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Chevrolet,Bolt,2020,November 2021,16:49,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Hyundai,Kona/EV,2021,October 2021,10:50,Fremont,CA ,Street,Dry,No Unusual Conditions,40.0,Daylight,1,0,0,0,0,0,0,1
EZ10,GEN2,2018,October 2021,15:15,Golden,CO ,Street,Dry,No Unusual Conditions,9.0,Daylight,1,0,0,0,0,0,0,0
EZ10,GEN2,2018,October 2021,08:23,Golden,CO ,Street,Dry,No Unusual Conditions,0.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,November 2021,16:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,November 2021,16:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Chrysler,Pacifica,2017,October 2021,14:44,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,0
EZ10,GEN2,2018,October 2021,15:15,Golden,CO ,Street,Dry,No Unusual Conditions,9.0,Daylight,1,0,0,0,0,0,0,0
Chrysler,Pacifica,2017,October 2021,14:44,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,0
Chevrolet,Bolt,2020,August 2021,12:58,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2021,11:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,September 2021,01:58,Tempe,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2021,17:14,Sann Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2021,01:56,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Not Lighted,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,September 2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,September 2021,01:58,Tempe,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Dark - Lighted,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,September 2021,11:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2021,17:14,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2021,01:56,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Not Lighted,1,0,0,0,0,0,0,1
Lexus,RX 450h,2017,September 2021,10:53,Sunnyvale,CA ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,0,0,1,0,0,0,0,1
Toyota,Highlander,2016,September 2021,15:15,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
